pmtid,pmtx,pmty,pmtz
7207,1570.5844,-623.9912,-703.3
8142,530.24994,-600.95,1810.0
9800,318.15,-742.35,-1810.0
9797,106.049995,-742.35,-1810.0
9840,106.049995,-671.65,-1810.0
9640,318.15,-1025.15,-1810.0
7551,1684.0729,-141.41719,-1629.7999
1339,782.97046,1497.684,-915.39996
10455,1378.6499,247.44998,-1810.0
1333,782.97046,1497.684,-1339.6
5056,-907.2364,-1425.8408,-1339.6
11013,-106.049995,1237.2499,-1810.0
9108,-1096.5499,954.44995,1810.0
571,1514.6411,749.6414,-1127.5
1649,383.966,1645.8038,-636.3
7626,1688.4326,-72.77006,67.0
5450,-454.4757,-1627.7444,1272.6
9841,176.05,-671.65,-1810.0
4083,-1652.6527,-353.32553,-1629.7999
1442,653.0575,1558.7225,-848.39996
8802,1590.7499,388.85,1810.0
353,1636.9055,420.28583,1484.7
8799,1378.6499,388.85,1810.0
6986,1407.6366,-935.23206,1696.7999
9934,530.24994,-530.25,-1810.0
10123,954.44995,-247.44998,-1810.0
8256,-954.44995,-388.84998,1810.0
461,1571.3223,622.13043,-1696.7999
2456,-721.3757,1528.3053,-1272.6
9970,-106.049995,-459.54996,-1810.0
3739,-1684.0729,141.41614,-703.3
9372,-36.05,1520.0499,1810.0
2347,-589.08606,1584.0068,-1763.7999
575,1514.6411,749.6414,-848.39996
7072,1481.92,-812.41187,569.3
1876,104.12029,1686.7896,993.49994
7329,1617.8695,-488.46497,703.3
9826,-884.45,-671.65,-1810.0
11069,-318.15,1378.6499,-1810.0
7382,1636.9052,-420.28735,848.39996
4214,-1617.8702,-488.46265,424.19998
5255,-656.746,-1557.1721,-1696.7999
4308,-1570.5853,-623.98865,-145.09999
611,1514.6411,749.6414,1696.7999
3301,-1514.641,749.6418,781.39996
3166,-1445.5652,875.4664,-1551.7
9953,-1308.6499,-459.54996,-1810.0
6676,1132.3153,-1254.5764,1417.7
6708,1182.4304,-1207.4594,67.0
6032,387.85834,-1644.8909,-848.39996
6564,1021.7712,-1346.1366,703.3
7519,1676.6737,-211.81454,-279.09998
7165,1543.8912,-687.3861,-67.0
4945,-1075.7051,-1303.4412,1629.7999
5607,-246.88145,-1671.8701,1551.7
1531,522.239,1607.2854,-1763.7999
6553,1021.7712,-1346.1366,-67.0
1955,-35.39244,1689.6294,-636.3
2349,-589.08606,1584.0068,-1629.7999
9398,36.05,1661.45,1810.0
8856,-1024.4501,530.24994,1810.0
2681,-966.147,1386.6001,212.09999
4285,-1570.5853,-623.98865,-1763.7999
755,1407.637,935.23157,1060.5
2643,-903.8574,1427.9852,1127.5
4898,-1075.7051,-1303.4412,-1696.7999
6107,454.4734,-1627.745,848.39996
10168,884.44995,-176.75,-1810.0
2295,-456.4,1627.2059,1763.7999
2623,-903.8574,1427.9852,-279.09998
7793,742.35,-1237.25,1810.0
7830,1024.45,-1166.5499,1810.0
4740,-1278.0146,-1105.7933,1551.7
1377,782.97046,1497.684,1763.7999
2230,-383.96518,1645.804,781.39996
10389,-36.05,176.75,-1810.0
9153,-600.25,1025.1499,1810.0
9717,318.15,-883.75,-1810.0
6287,719.56586,-1529.1582,-848.39996
3064,-1368.413,991.73883,-1551.7
7491,1666.6655,-279.868,1339.6
3577,-1653.0693,351.3714,-1339.6
7037,1444.5272,-877.1778,1696.7999
9966,-388.14996,-459.54996,-1810.0
1709,316.67468,1660.0654,0.0
3753,-1684.0729,141.41614,279.09998
8900,-1024.4501,600.94995,1810.0
4343,-1543.8921,-687.38434,-1272.6
9905,-1520.7499,-530.25,-1810.0
7293,1596.6523,-553.89636,1763.7999
436,1595.3373,557.6729,145.09999
5415,-454.4757,-1627.7444,-1205.5999
898,1279.3217,1104.2808,357.2
10615,-248.14998,530.24994,-1810.0
7465,1666.6655,-279.868,-491.19995
10948,106.049995,1095.85,-1810.0
7053,1481.92,-812.41187,-781.39996
2065,-178.64142,1680.5319,-67.0
9479,530.24994,-1378.65,-1810.0
7562,1684.0729,-141.41719,-848.39996
161,1676.9233,209.82874,-1272.6
6478,964.50476,-1387.743,-1763.7999
3118,-1407.6366,935.2322,-1339.6
4243,-1596.653,-553.89484,-1127.5
10810,1308.6499,813.0499,-1810.0
9959,-884.45,-459.54996,-1810.0
77,1688.5176,70.769844,0.0
3633,-1665.9984,283.812,-993.49994
11057,812.3499,1307.95,-1810.0
8719,-1024.4501,318.15,1810.0
8899,-1096.5499,600.94995,1810.0
530,1543.8918,687.3848,-424.19998
7564,1684.0729,-141.41719,-703.3
10461,-1448.65,318.15,-1810.0
505,1571.3223,622.13043,1417.7
6099,454.4734,-1627.745,279.09998
7413,1652.6521,-353.3286,-569.3
1796,178.64249,1680.5317,-1060.5
11118,-176.05,1520.0499,-1810.0
7048,1481.92,-812.41187,-1127.5
10195,-460.24997,-106.049995,-1810.0
7865,1024.45,-1095.85,1810.0
7679,176.05,-1520.0499,1810.0
7787,318.15,-1237.25,1810.0
2105,-246.87976,1671.8702,-848.39996
7353,1636.9052,-420.28735,-1205.5999
8023,1236.5499,-813.05,1810.0
463,1571.3223,622.13043,-1551.7
9902,1378.6499,-600.95,-1810.0
7684,530.24994,-1520.0499,1810.0
5964,246.87991,-1671.8702,1551.7
5171,-782.97174,-1497.6832,-424.19998
6671,1132.3153,-1254.5764,1060.5
10338,-388.14996,106.049995,-1810.0
5653,-176.6545,-1680.7418,1205.5999
7707,600.24994,-1449.35,1810.0
6557,1021.7712,-1346.1366,212.09999
8853,-1236.55,530.24994,1810.0
10016,-106.049995,-388.84998,-1810.0
3681,-1676.9232,209.82979,-1205.5999
286,1653.0695,351.3707,357.2
9239,388.15,1166.5499,1810.0
1835,178.64249,1680.5317,1696.7999
7119,1513.7524,-751.4344,279.09998
10591,1236.5499,459.55,-1810.0
6715,1182.4304,-1207.4594,569.3
7887,-36.05,-1025.15,1810.0
11072,-106.049995,1378.6499,-1810.0
7934,600.24994,-954.44995,1810.0
9536,388.15,-1237.25,-1810.0
2002,-104.11964,1686.7896,-915.39996
7256,1596.6523,-553.89636,-848.39996
10692,-1024.4501,671.64996,-1810.0
7949,-1096.5499,-883.75,1810.0
10181,-1448.65,-106.049995,-1810.0
576,1514.6411,749.6414,-781.39996
1688,316.67468,1660.0654,-1484.7
4350,-1543.8921,-687.38434,-781.39996
227,1665.9987,283.81094,-212.09999
3287,-1514.641,749.6418,-212.09999
7106,1513.7524,-751.4344,-636.3
4207,-1617.8702,-488.46265,-67.0
1120,1077.2467,1302.1671,1629.7999
7984,1378.6499,-883.75,1810.0
1507,589.08685,1584.0065,145.09999
7706,530.24994,-1449.35,1810.0
536,1543.8918,687.3848,0.0
9911,-1096.5499,-530.25,-1810.0
6885,1325.6824,-1048.1727,1763.7999
10905,-318.15,1025.1499,-1810.0
251,1665.9987,283.81094,1484.7
1947,-35.39244,1689.6294,-1205.5999
1156,1021.7727,1346.1354,569.3
1347,782.97046,1497.684,-357.2
804,1368.4135,991.7382,915.39996
6339,782.96893,-1497.6848,-781.39996
601,1514.6411,749.6414,993.49994
5217,-719.568,-1529.1572,-781.39996
441,1595.3373,557.6729,491.19995
10514,-954.44995,388.85,-1810.0
2254,-456.4,1627.2059,-1127.5
7023,1444.5272,-877.1778,703.3
4719,-1278.0146,-1105.7933,67.0
11125,318.15,1520.0499,-1810.0
937,1231.957,1156.8844,-491.19995
7067,1481.92,-812.41187,212.09999
9928,106.049995,-530.25,-1810.0
7221,1570.5844,-623.9912,279.09998
1258,903.8581,1427.9847,569.3
10859,-884.45,954.44995,-1810.0
6180,587.2109,-1584.7029,-1205.5999
5419,-454.4757,-1627.7444,-915.39996
8168,-742.35,-530.25,1810.0
9689,1096.5499,-954.44995,-1810.0
1765,246.88042,1671.8702,357.2
305,1653.0695,351.3707,1696.7999
7598,1684.0729,-141.41719,1696.7999
7421,1652.6521,-353.3286,0.0
4354,-1543.8921,-687.38434,-491.19995
10497,1096.5499,318.15,-1810.0
6756,1231.9563,-1156.8854,-145.09999
6238,656.7438,-1557.173,-703.3
6710,1182.4304,-1207.4594,212.09999
5820,108.11054,-1686.5385,-1417.7
9904,1520.7499,-600.95,-1810.0
1619,456.4008,1627.2057,848.39996
1593,456.4008,1627.2057,-993.49994
1472,653.0575,1558.7225,1272.6
5927,246.87991,-1671.8702,-1060.5
2248,-456.4,1627.2059,-1551.7
591,1514.6411,749.6414,279.09998
9776,-1378.65,-742.35,-1810.0
6378,843.2657,-1464.5829,-1629.7999
1638,383.966,1645.8038,-1417.7
6732,1182.4304,-1207.4594,1763.7999
1682,383.966,1645.8038,1696.7999
10403,954.44995,176.75,-1810.0
7434,1652.6521,-353.3286,915.39996
2090,-178.64142,1680.5319,1696.7999
5668,-108.112915,-1686.5383,-1339.6
7047,1481.92,-812.41187,-1205.5999
4811,-1182.4319,-1207.458,-636.3
6939,1407.6366,-935.23206,-1629.7999
7169,1543.8912,-687.3861,212.09999
5365,-522.2397,-1607.2853,-1127.5
6907,1367.2377,-993.35846,-279.09998
2057,-178.64142,1680.5319,-636.3
7393,1636.9052,-420.28735,1629.7999
2579,-844.9994,1463.5833,212.09999
217,1665.9987,283.81094,-915.39996
3537,-1636.9054,420.28632,-569.3
6863,1325.6824,-1048.1727,212.09999
6257,656.7438,-1557.173,636.3
5825,108.11054,-1686.5385,-1060.5
11045,-36.05,1307.95,-1810.0
5586,-246.88145,-1671.8701,67.0
2207,-383.96518,1645.804,-848.39996
2120,-246.87976,1671.8702,212.09999
7864,954.44995,-1095.85,1810.0
1693,316.67468,1660.0654,-1127.5
1617,456.4008,1627.2057,703.3
7400,1652.6521,-353.3286,-1484.7
1930,35.393097,1689.6293,1205.5999
1754,246.88042,1671.8702,-424.19998
5806,33.391663,-1689.67,1205.5999
7902,1024.45,-1025.15,1810.0
510,1571.3223,622.13043,1763.7999
1541,522.239,1607.2854,-1060.5
1226,903.8581,1427.9847,-1696.7999
9854,1096.5499,-671.65,-1810.0
6229,656.7438,-1557.173,-1339.6
893,1279.3217,1104.2808,0.0
795,1368.4135,991.7382,279.09998
10261,884.44995,-35.35,-1810.0
10925,1096.5499,1025.1499,-1810.0
9145,-1166.5499,1025.1499,1810.0
10934,-884.45,1095.85,-1810.0
2096,-246.87976,1671.8702,-1484.7
11077,248.14998,1378.6499,-1810.0
5867,176.65134,-1680.7422,-1696.7999
3624,-1665.9984,283.812,-1629.7999
7894,460.25,-1025.15,1810.0
6080,454.4734,-1627.745,-1060.5
6031,387.85834,-1644.8909,-915.39996
6084,454.4734,-1627.745,-781.39996
10693,-954.44995,671.64996,-1810.0
971,1183.8594,1206.0585,-1696.7999
1325,845.0003,1463.5828,1696.7999
6578,1021.7712,-1346.1366,1696.7999
429,1595.3373,557.6729,-357.2
1625,456.4008,1627.2057,1272.6
93,1688.5176,70.769844,1127.5
7050,1481.92,-812.41187,-993.49994
464,1571.3223,622.13043,-1484.7
4542,-1407.6376,-935.2308,-1629.7999
1967,-35.39244,1689.6294,212.09999
7085,1481.92,-812.41187,1484.7
2150,-316.67383,1660.0656,-1272.6
849,1323.1989,1051.3063,491.19995
688,1445.5656,875.4655,-67.0
8293,-1590.75,-318.15,1810.0
3421,-1595.3369,557.6738,-1551.7
1699,316.67468,1660.0654,-703.3
7112,1513.7524,-751.4344,-212.09999
783,1368.4135,991.7382,-569.3
2288,-456.4,1627.2059,1272.6
1734,316.67468,1660.0654,1763.7999
2281,-456.4,1627.2059,781.39996
10018,36.05,-388.84998,-1810.0
1183,966.14777,1386.5996,-1127.5
667,1445.5656,875.4655,-1551.7
8014,600.24994,-813.05,1810.0
5017,-964.50665,-1387.7416,-491.19995
1973,-35.39244,1689.6294,636.3
10454,1308.6499,247.44998,-1810.0
1567,522.239,1607.2854,781.39996
4043,-1666.6659,-279.86606,-848.39996
5731,-33.39404,-1689.67,-491.19995
181,1676.9233,209.82874,145.09999
6460,907.2344,-1425.8422,569.3
2361,-589.08606,1584.0068,-781.39996
4352,-1543.8921,-687.38434,-636.3
10332,-812.35,106.049995,-1810.0
874,1279.3217,1104.2808,-1339.6
9252,-1024.4501,1237.2499,1810.0
7448,1666.6655,-279.868,-1696.7999
4123,-1652.6527,-353.32553,1205.5999
5834,108.11054,-1686.5385,-424.19998
10994,884.44995,1166.5499,-1810.0
1945,-35.39244,1689.6294,-1339.6
5990,314.70807,-1660.4393,-212.09999
1365,782.97046,1497.684,915.39996
10359,1096.5499,106.049995,-1810.0
10776,-1096.5499,813.0499,-1810.0
7630,1688.4326,-72.77006,357.2
398,1618.4469,486.54868,1060.5
1634,383.966,1645.8038,-1696.7999
5667,-108.112915,-1686.5383,-1417.7
10971,-742.35,1166.5499,-1810.0
9394,318.15,1590.7499,1810.0
9733,-1448.65,-813.05,-1810.0
5889,176.65134,-1680.7422,-145.09999
2310,-522.2382,1607.2856,-781.39996
9587,-812.35,-1095.85,-1810.0
6087,454.4734,-1627.745,-569.3
6922,1367.2377,-993.35846,781.39996
4445,-1481.9214,-812.4094,-1272.6
5872,176.65134,-1680.7422,-1339.6
9467,-318.15,-1378.65,-1810.0
8205,-1308.6499,-459.54996,1810.0
7097,1513.7524,-751.4344,-1272.6
1153,1021.7727,1346.1354,357.2
8291,1520.7499,-388.84998,1810.0
11009,-388.14996,1237.2499,-1810.0
5901,176.65134,-1680.7422,703.3
6987,1407.6366,-935.23206,1763.7999
7863,884.44995,-1095.85,1810.0
6446,907.2344,-1425.8422,-424.19998
9459,-884.45,-1378.65,-1810.0
6633,1132.3153,-1254.5764,-1629.7999
10148,-530.25,-176.75,-1810.0
100,1688.5176,70.769844,1629.7999
886,1279.3217,1104.2808,-491.19995
4957,-1021.77374,-1346.1346,-1127.5
11139,106.049995,1590.7499,-1810.0
6337,782.96893,-1497.6848,-915.39996
7359,1636.9052,-420.28735,-781.39996
7605,1688.4326,-72.77006,-1417.7
5991,314.70807,-1660.4393,-145.09999
3071,-1368.413,991.73883,-1060.5
5750,-33.39404,-1689.67,848.39996
6913,1367.2377,-993.35846,145.09999
2380,-589.08606,1584.0068,569.3
2909,-1231.9564,1156.8851,-1696.7999
1332,782.97046,1497.684,-1417.7
1077,1077.2467,1302.1671,-1417.7
6185,587.2109,-1584.7029,-848.39996
5159,-782.97174,-1497.6832,-1272.6
6511,964.50476,-1387.743,569.3
1770,246.88042,1671.8702,703.3
7175,1543.8912,-687.3861,636.3
8619,-1590.75,176.75,1810.0
2311,-522.2382,1607.2856,-703.3
3792,-1688.5176,70.770676,-569.3
1453,653.0575,1558.7225,-67.0
805,1368.4135,991.7382,993.49994
5424,-454.4757,-1627.7444,-569.3
9502,176.05,-1307.95,-1810.0
516,1543.8918,687.3848,-1417.7
6603,1075.7031,-1303.4426,-145.09999
9886,248.14998,-600.95,-1810.0
7548,1676.6737,-211.81454,1763.7999
10480,-106.049995,318.15,-1810.0
352,1636.9055,420.28583,1417.7
10741,-600.25,742.35,-1810.0
2906,-1183.8589,1206.059,1696.7999
9816,1448.65,-742.35,-1810.0
5817,108.11054,-1686.5385,-1629.7999
5459,-387.86063,-1644.8903,-1696.7999
986,1183.8594,1206.0585,-636.3
4527,-1444.5289,-877.17505,915.39996
1088,1077.2467,1302.1671,-636.3
7345,1636.9052,-420.28735,-1763.7999
6866,1325.6824,-1048.1727,424.19998
1517,589.08685,1584.0065,848.39996
8297,-1308.6499,-318.15,1810.0
2356,-589.08606,1584.0068,-1127.5
9752,-106.049995,-813.05,-1810.0
673,1445.5656,875.4655,-1127.5
7915,-742.35,-954.44995,1810.0
1065,1129.3439,1257.252,1339.6
1831,178.64249,1680.5317,1417.7
5490,-387.86063,-1644.8903,491.19995
2836,-1129.343,1257.2527,357.2
4338,-1543.8921,-687.38434,-1629.7999
103,1684.073,141.41553,-1763.7999
9370,-176.05,1520.0499,1810.0
3571,-1653.0693,351.3714,-1763.7999
1474,653.0575,1558.7225,1417.7
2257,-456.4,1627.2059,-915.39996
7093,1513.7524,-751.4344,-1551.7
2086,-178.64142,1680.5319,1417.7
6604,1075.7031,-1303.4426,-67.0
7553,1684.0729,-141.41719,-1484.7
9331,388.15,1378.6499,1810.0
6037,387.85834,-1644.8909,-491.19995
10200,-106.049995,-106.049995,-1810.0
1928,35.393097,1689.6293,1060.5
9762,600.24994,-813.05,-1810.0
5205,-719.568,-1529.1572,-1629.7999
7758,460.25,-1307.95,1810.0
2626,-903.8574,1427.9852,-67.0
7203,1570.5844,-623.9912,-993.49994
57,1688.5176,70.769844,-1417.7
10441,388.15,247.44998,-1810.0
7352,1636.9052,-420.28735,-1272.6
1227,903.8581,1427.9847,-1629.7999
98,1688.5176,70.769844,1484.7
2167,-316.67383,1660.0656,-67.0
169,1676.9233,209.82874,-703.3
8860,-742.35,530.24994,1810.0
2911,-1231.9564,1156.8851,-1551.7
9599,36.05,-1095.85,-1810.0
2279,-456.4,1627.2059,636.3
249,1665.9987,283.81094,1339.6
7322,1617.8695,-488.46497,212.09999
4905,-1075.7051,-1303.4412,-1205.5999
10324,-1378.65,106.049995,-1810.0
4393,-1513.7533,-751.4327,-1339.6
2367,-589.08606,1584.0068,-357.2
6559,1021.7712,-1346.1366,357.2
421,1595.3373,557.6729,-915.39996
1276,845.0003,1463.5828,-1763.7999
5200,-782.97174,-1497.6832,1629.7999
2043,-178.64142,1680.5319,-1629.7999
8538,-742.35,35.35,1810.0
7310,1617.8695,-488.46497,-636.3
6854,1325.6824,-1048.1727,-424.19998
10526,-106.049995,388.85,-1810.0
8659,1236.5499,176.75,1810.0
7024,1444.5272,-877.1778,781.39996
6082,454.4734,-1627.745,-915.39996
7844,-460.24997,-1095.85,1810.0
2573,-844.9994,1463.5833,-212.09999
6300,719.56586,-1529.1582,67.0
9388,-106.049995,1590.7499,1810.0
2037,-104.11964,1686.7896,1551.7
5485,-387.86063,-1644.8903,145.09999
10682,1378.6499,600.94995,-1810.0
6611,1075.7031,-1303.4426,424.19998
5721,-33.39404,-1689.67,-1205.5999
9727,1024.45,-883.75,-1810.0
6452,907.2344,-1425.8422,0.0
7726,176.05,-1378.65,1810.0
1345,782.97046,1497.684,-491.19995
313,1636.9055,420.28583,-1339.6
8245,1520.7499,-459.54996,1810.0
1418,721.3763,1528.305,1060.5
432,1595.3373,557.6729,-145.09999
1586,456.4008,1627.2057,-1484.7
5819,108.11054,-1686.5385,-1484.7
7446,1652.6521,-353.3286,1763.7999
7944,1308.6499,-954.44995,1810.0
7633,1688.4326,-72.77006,569.3
3989,-1676.6738,-211.81259,-1060.5
2051,-178.64142,1680.5319,-1060.5
5305,-587.21313,-1584.702,-1763.7999
723,1407.637,935.23157,-1205.5999
10579,388.15,459.55,-1810.0
6203,587.2109,-1584.7029,424.19998
6267,656.7438,-1557.173,1339.6
9477,388.15,-1378.65,-1810.0
6538,1021.7712,-1346.1366,-1127.5
9938,812.3499,-530.25,-1810.0
7095,1513.7524,-751.4344,-1417.7
10814,-1308.6499,883.74994,-1810.0
10022,318.15,-388.84998,-1810.0
2343,-522.2382,1607.2856,1551.7
1139,1021.7727,1346.1354,-636.3
9275,600.24994,1237.2499,1810.0
11097,-106.049995,1449.35,-1810.0
4744,-1231.9576,-1156.8839,-1763.7999
10523,-318.15,388.85,-1810.0
2350,-589.08606,1584.0068,-1551.7
9851,884.44995,-671.65,-1810.0
6769,1231.9563,-1156.8854,781.39996
5885,176.65134,-1680.7422,-424.19998
1371,782.97046,1497.684,1339.6
10950,248.14998,1095.85,-1810.0
9908,-1308.6499,-530.25,-1810.0
1913,35.393097,1689.6293,0.0
9577,954.44995,-1166.5499,-1810.0
1284,845.0003,1463.5828,-1205.5999
10243,-388.14996,-35.35,-1810.0
1375,782.97046,1497.684,1629.7999
5569,-246.88145,-1671.8701,-1127.5
8149,1024.45,-600.95,1810.0
5920,246.87991,-1671.8702,-1551.7
1932,35.393097,1689.6293,1339.6
10608,-742.35,530.24994,-1810.0
9951,-1448.65,-459.54996,-1810.0
10786,-388.14996,813.0499,-1810.0
10450,1024.45,247.44998,-1810.0
7652,36.05,-1661.45,1810.0
4689,-1325.684,-1048.1708,1551.7
2027,-104.11964,1686.7896,848.39996
1282,845.0003,1463.5828,-1339.6
6438,907.2344,-1425.8422,-993.49994
8480,-1448.65,-35.35,1810.0
265,1653.0695,351.3707,-1127.5
9646,742.35,-1025.15,-1810.0
2625,-903.8574,1427.9852,-145.09999
10122,884.44995,-247.44998,-1810.0
868,1279.3217,1104.2808,-1763.7999
3019,-1323.1981,1051.3071,-1127.5
4336,-1543.8921,-687.38434,-1763.7999
10409,1378.6499,176.75,-1810.0
817,1323.1989,1051.3063,-1763.7999
1611,456.4008,1627.2057,279.09998
11094,-318.15,1449.35,-1810.0
1061,1129.3439,1257.252,1060.5
1147,1021.7727,1346.1354,-67.0
10660,-176.05,600.94995,-1810.0
3611,-1653.0693,351.3714,1060.5
10534,460.25,388.85,-1810.0
2657,-966.147,1386.6001,-1484.7
9635,-36.05,-1025.15,-1810.0
2479,-721.3757,1528.3053,357.2
7570,1684.0729,-141.41719,-279.09998
5627,-176.6545,-1680.7418,-636.3
1727,316.67468,1660.0654,1272.6
6270,656.7438,-1557.173,1551.7
9688,1024.45,-954.44995,-1810.0
2732,-1021.77203,1346.1359,212.09999
617,1479.9939,815.91565,-1484.7
4536,-1444.5289,-877.17505,1551.7
6381,843.2657,-1464.5829,-1417.7
10014,-248.14998,-388.84998,-1810.0
9820,-1308.6499,-671.65,-1810.0
7395,1636.9052,-420.28735,1763.7999
433,1595.3373,557.6729,-67.0
1827,178.64249,1680.5317,1127.5
7499,1676.6737,-211.81454,-1696.7999
10653,-672.35004,600.94995,-1810.0
8130,-318.15,-600.95,1810.0
1668,383.966,1645.8038,703.3
10315,1308.6499,35.35,-1810.0
2396,-589.08606,1584.0068,1696.7999
14,1689.9988,1.9999992,-848.39996
1908,35.393097,1689.6293,-357.2
1512,589.08685,1584.0065,491.19995
8038,-672.35004,-742.35,1810.0
7378,1636.9052,-420.28735,569.3
9597,-106.049995,-1095.85,-1810.0
7425,1652.6521,-353.3286,279.09998
253,1665.9987,283.81094,1629.7999
10763,954.44995,742.35,-1810.0
6906,1367.2377,-993.35846,-357.2
1311,845.0003,1463.5828,703.3
1158,1021.7727,1346.1354,703.3
1072,1077.2467,1302.1671,-1763.7999
10627,600.24994,530.24994,-1810.0
6497,964.50476,-1387.743,-424.19998
1549,522.239,1607.2854,-491.19995
7567,1684.0729,-141.41719,-491.19995
2873,-1183.8589,1206.059,-636.3
10804,884.44995,813.0499,-1810.0
4745,-1231.9576,-1156.8839,-1696.7999
661,1479.9939,815.91565,1629.7999
6278,719.56586,-1529.1582,-1484.7
9438,-600.25,-1449.35,-1810.0
10961,1024.45,1095.85,-1810.0
3214,-1479.9934,815.9164,-1763.7999
7373,1636.9052,-420.28735,212.09999
3021,-1323.1981,1051.3071,-993.49994
3065,-1368.413,991.73883,-1484.7
7483,1666.6655,-279.868,781.39996
875,1279.3217,1104.2808,-1272.6
1047,1129.3439,1257.252,67.0
1492,589.08685,1584.0065,-915.39996
5079,-907.2364,-1425.8408,279.09998
5787,33.391663,-1689.67,-145.09999
6768,1231.9563,-1156.8854,703.3
10037,1378.6499,-388.84998,-1810.0
8572,1660.75,35.35,1810.0
7292,1596.6523,-553.89636,1696.7999
10357,954.44995,106.049995,-1810.0
689,1445.5656,875.4655,0.0
4408,-1513.7533,-751.4327,-279.09998
10737,-884.45,742.35,-1810.0
2102,-246.87976,1671.8702,-1060.5
1168,1021.7727,1346.1354,1417.7
9761,530.24994,-813.05,-1810.0
1482,589.08685,1584.0065,-1629.7999
9669,-318.15,-954.44995,-1810.0
8196,1236.5499,-530.25,1810.0
1939,-35.39244,1689.6294,-1763.7999
1319,845.0003,1463.5828,1272.6
8707,1378.6499,247.44998,1810.0
1643,383.966,1645.8038,-1060.5
7129,1513.7524,-751.4344,993.49994
10982,36.05,1166.5499,-1810.0
9592,-460.24997,-1095.85,-1810.0
3995,-1676.6738,-211.81259,-636.3
7560,1684.0729,-141.41719,-993.49994
3649,-1665.9984,283.812,145.09999
9667,-460.24997,-954.44995,-1810.0
419,1595.3373,557.6729,-1060.5
6335,782.96893,-1497.6848,-1060.5
302,1653.0695,351.3707,1484.7
8207,-1166.5499,-459.54996,1810.0
1941,-35.39244,1689.6294,-1629.7999
7161,1543.8912,-687.3861,-357.2
9309,812.3499,1307.95,1810.0
5783,33.391663,-1689.67,-424.19998
303,1653.0695,351.3707,1551.7
9558,-388.14996,-1166.5499,-1810.0
9952,-1378.65,-459.54996,-1810.0
2243,-383.96518,1645.804,1696.7999
3435,-1595.3369,557.6738,-569.3
6889,1367.2377,-993.35846,-1551.7
6349,782.96893,-1497.6848,-67.0
10328,-1096.5499,106.049995,-1810.0
743,1407.637,935.23157,212.09999
6858,1325.6824,-1048.1727,-145.09999
3661,-1665.9984,283.812,993.49994
1628,456.4008,1627.2057,1484.7
10422,-954.44995,247.44998,-1810.0
7167,1543.8912,-687.3861,67.0
6773,1231.9563,-1156.8854,1060.5
6827,1278.013,-1105.795,1272.6
1608,456.4008,1627.2057,67.0
6884,1325.6824,-1048.1727,1696.7999
1637,383.966,1645.8038,-1484.7
4039,-1666.6659,-279.86606,-1127.5
47,1689.9988,1.9999992,1484.7
10977,-318.15,1166.5499,-1810.0
9384,-388.14996,1590.7499,1810.0
411,1595.3373,557.6729,-1629.7999
6546,1021.7712,-1346.1366,-569.3
6762,1231.9563,-1156.8854,279.09998
2390,-589.08606,1584.0068,1272.6
4964,-1021.77374,-1346.1346,-636.3
5510,-314.7104,-1660.439,-1696.7999
337,1636.9055,420.28583,357.2
993,1183.8594,1206.0585,-145.09999
669,1445.5656,875.4655,-1417.7
4400,-1513.7533,-751.4327,-848.39996
7440,1652.6521,-353.3286,1339.6
671,1445.5656,875.4655,-1272.6
2461,-721.3757,1528.3053,-915.39996
1521,589.08685,1584.0065,1127.5
9358,530.24994,1449.35,1810.0
10784,-530.25,813.0499,-1810.0
2005,-104.11964,1686.7896,-703.3
9893,742.35,-600.95,-1810.0
2629,-903.8574,1427.9852,145.09999
5465,-387.86063,-1644.8903,-1272.6
6969,1407.6366,-935.23206,491.19995
76,1688.5176,70.769844,-67.0
564,1514.6411,749.6414,-1629.7999
1331,782.97046,1497.684,-1484.7
